dispnum3,styear,endyear,outcome,settle,maxdur,mindur,numa,numb,a_ccode,a_styear,a_endyear,a_revstate,a_revtype1,a_revtype2,a_milex,a_milper,a_irst,a_pec,a_tpop,a_upop,a_cinc,b_ccode,b_styear,b_endyear,b_revstate,b_revtype1,b_revtype2,b_milex,b_milper,b_irst,b_pec,b_tpop,b_upop,b_cinc,war_names
4149,1996,1996,5,3,1,1,1,1,101,1996,1996,1,2,0,796000,75,3956,130673,22311,11456,0.0049676,52,1996,1996,0,0,0,67000,2,695,19282,1264,0,0.0004464,
4150,1997,1997,5,3,26,1,1,1,80,1997,1997,1,1,0,16000,1,0,176,230,0,1.94E-05,90,1997,1997,1,1,0,182000,30,60,7119,10517,1022,0.0007591,
4151,2000,2000,5,3,67,38,1,1,90,2000,2000,1,1,0,155000,31,167,8226,11385,1569,0.000844,80,2000,2000,1,1,0,18000,1,0,182,241,0,2.00E-05,
4152,2000,2001,5,3,137,137,1,1,80,2000,2001,1,1,0,18000,1,0,177.5,249,0,2.03E-05,90,2000,2001,1,1,0,170500,31,184.5,8259.5,11531.5,1850,0.0008826,
4154,1997,1997,5,3,58,29,1,1,101,1997,1997,1,2,0,1540000,75,3987,135477,22777,12126,0.0051361,52,1997,1997,1,2,0,40000,2,736,18321,1307,0,0.0004285,
4155,1999,1999,5,3,24,1,1,1,101,1999,1999,1,2,0,1328000,75,3261,160543,23706,11405,0.0050862,52,1999,1999,0,0,0,40000,2,729,25029,1289,0,0.0005026,
4156,2000,2000,5,3,120,1,1,1,115,2000,2000,1,2,0,21000,2,0,933,417,234,6.19E-05,110,2000,2000,0,0,0,7000,2,0,423,861,120,5.56E-05,
4158,1995,1995,5,3,113,113,1,1,640,1995,1995,1,2,0,6606000,805,13183,95178,61644,20994,0.0153609,645,1995,1995,0,0,0,1250000,450,0,42197,20095,15130,0.0062761,
4159,1995,1995,5,3,1,1,1,1,630,1995,1995,0,0,0,3000000,530,4696,157571,68365,24342,0.0120869,700,1995,1995,0,0,0,200000,-9,0,622,19661,3118,0.0011634,
4160,1998,1998,5,4,115,86,1,1,700,1998,1998,0,0,0,255000,-9,0,635,21354,3563,0.0011991,630,1998,1998,0,0,0,5879000,460,5602,189445,65758,26398,0.0125535,
4161,1999,1999,5,3,1,1,1,1,630,1999,1999,1,3,0,5711000,460,6070,237943,66796,27012,0.0130514,700,1999,1999,0,0,0,250000,400,0,643,21923,3724,0.0040874,
4162,1994,1994,4,2,8,8,1,1,560,1994,1994,1,3,0,4071000,75,8525,194325,40436,10938,0.0082131,570,1994,1994,0,0,0,32000,2,0,487,1977,157,0.0001041,
4164,1994,1994,5,3,107,107,1,1,620,1994,1994,1,1,0,1413000,80,874,33647,4899,3674,0.0020512,483,1994,1994,0,0,0,29000,40,0,1627,6214,994,0.0006123,
4165,1995,1995,5,3,2,2,1,1,471,1995,1995,1,1,0,202000,22,0,7252,13277,2138,0.0009138,475,1995,1995,1,1,0,1507000,80,36,67641,111722,17597,0.0069359,
4166,1996,1997,5,3,457,457,1,1,471,1996,1997,1,1,0,234000,14,0,7966.5,13748.5,2270.5,0.00086985,475,1996,1997,1,1,0,1939000,78,13.5,75225,116694.5,18905.5,0.00712385,
4168,1995,1995,5,3,1,1,1,1,540,1995,1995,0,0,0,400000,100,9,10290,10816,2052,0.0014746,484,1995,1995,0,0,0,49000,10,0,1504,2593,1466,0.0003383,
4169,1994,1994,5,3,1,1,1,1,572,1994,1994,0,0,0,22000,3,0,811,879,0,6.22E-05,541,1994,1994,0,0,0,106000,11,0,8430,16614,2271,0.0009637,
4170,1996,1996,5,3,24,24,1,1,490,1996,1996,1,2,0,174000,50,30,19882,46812,10416,0.0030834,500,1996,1996,1,2,0,156000,50,30,10387,19848,1023,0.0012125,
4171,1997,1997,5,3,235,205,1,1,93,1997,1997,1,2,0,36000,14,0,3221,4351,1093,0.0003817,91,1997,1997,1,2,0,101000,10,8,3223,6338,1454,0.000459,
4172,1997,1997,6,1,1,1,1,1,101,1997,1997,1,2,0,1540000,75,3987,135477,22777,12126,0.0051361,100,1997,1997,0,0,0,2542000,149,734,46268,36162,18349,0.0051675,
4173,1996,1996,5,3,1,1,1,1,640,1996,1996,0,0,0,7674000,818,13624,100440,62697,23720,0.0160787,365,1996,1996,0,0,0,73990000,1300,49253,1081235,147739,66982,0.0591888,
4174,1997,1997,5,3,185,185,1,1,2,1997,1997,1,2,1,276324000,1530,98485,3114015,267901,68503,0.1395226,365,1997,1998,0,0,0,60553500,1150,46162,1026440,147269.5,67082.5,0.05364615,
4175,1998,1999,5,3,596,596,1,1,371,1998,1999,1,1,0,155000,50,0,2455,3530.5,1591,0.0006927,373,1998,1999,0,0,0,200000,72.5,8,22788.5,7683,2352,0.00130135,
4176,1997,1997,5,3,7,1,4,1,704,1997,1997,0,0,0,610000,65,379,71031,23667,5184,0.0027081,700,1997,1997,1,2,0,209000,-9,0,634,22132,3408,0.0012208,
4176,1997,1997,5,3,7,1,4,1,702,1997,1997,0,0,0,132000,10,0,2797,6046,869,0.0003929,700,1997,1997,1,2,0,209000,-9,0,634,22132,3408,0.0012208,
4176,1997,1997,5,3,7,1,4,1,365,1997,1997,0,0,0,64000000,1300,48502,1041076,147105,67365,0.0559937,700,1997,1997,1,2,0,209000,-9,0,634,22132,3408,0.0012208,
4176,1997,1997,5,3,7,1,4,1,703,1997,1997,0,0,0,68000,14,0,4029,4635,812,0.0003783,700,1997,1997,1,2,0,209000,-9,0,634,22132,3408,0.0012208,
4177,1999,1999,5,3,3,1,1,1,704,1999,1999,1,4,0,1230000,33,344,81983,23942,5243,0.0026678,703,1999,1999,0,0,0,35000,12,0,3564,4669,835,0.0003464,
4179,1999,1999,5,3,50,50,1,1,704,1999,1999,1,4,0,1230000,33,344,81983,23942,5243,0.0026678,702,1999,1999,0,0,0,92000,7,0,2968,6104,890,0.0003576,
4180,1999,1999,5,3,63,63,1,1,710,1999,1999,1,1,0,39889000,2400,123954,1808845,1266838,536874,0.1576226,740,1999,1999,0,0,0,40383000,240,94192,676487,126505,76536,0.048296,
4182,1993,2006,6,1,4904,4904,1,2,666,1993,2006,1,2,0,9715571.429,174.0714286,261.0714286,30264.78571,6063.571429,3506.928571,0.004068543,652,2000,2001,0,0,0,1683500,318.5,70,29139.5,16422.5,8988.5,0.00441975,
4182,1993,2006,6,1,4904,4904,1,2,666,1993,2006,1,2,0,9715571.429,174.0714286,261.0714286,30264.78571,6063.571429,3506.928571,0.004068543,652,1995,1995,0,0,0,1738000,320,70,23140,14186,5328,0.0039643,
4182,1993,2006,6,1,4904,4904,1,2,666,1993,2006,1,2,0,9715571.429,174.0714286,261.0714286,30264.78571,6063.571429,3506.928571,0.004068543,652,1994,1994,0,0,0,2165000,320,70,22861,13844,4663,0.0039824,
4182,1993,2006,6,1,4904,4904,1,2,666,1993,2006,1,2,0,9715571.429,174.0714286,261.0714286,30264.78571,6063.571429,3506.928571,0.004068543,652,1993,1993,0,0,0,3635000,408,70,22152,13393,4361,0.0049064,
4182,1993,2006,6,1,4904,4904,1,2,666,1993,2006,1,2,0,9715571.429,174.0714286,261.0714286,30264.78571,6063.571429,3506.928571,0.004068543,652,1996,1996,0,0,0,2132000,320,70,23998,14619,5994,0.0041413,
4182,1993,2006,6,1,4904,4904,1,2,666,1993,2006,1,2,0,9715571.429,174.0714286,261.0714286,30264.78571,6063.571429,3506.928571,0.004068543,660,1993,2006,1,2,0,524285.7143,61.85714286,0,1600.928571,3362.642857,1216.071429,0.000814757,
4183,1997,1997,7,2,4,4,1,1,20,1997,1997,1,2,0,7801000,61,15553,329246,30004,11751,0.0111651,2,1997,1997,0,0,0,276324000,1530,98485,3114015,267901,68503,0.1395226,
4186,2000,2000,3,4,43,43,38,1,395,2000,2000,0,0,0,0,-9,50,1045,281,110,4.66E-05,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,225,2000,2000,0,0,0,2924000,28,1000,19014,7386,966,0.0015034,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,290,2000,2000,0,0,0,3092000,217,10498,167980,38765,11418,0.0082956,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,372,2000,2000,0,0,0,290000,27,7,2512,4968,1590,0.0005706,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,160,2000,2000,0,0,0,4776000,71,4474,103265,37032,16723,0.0060208,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,317,2000,2000,0,0,0,342000,39,3733,26848,5387,674,0.0016099,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,220,2000,2000,0,0,0,34053000,294,20954,270583,59080,10589,0.0188435,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,640,2000,2000,0,0,0,9994000,610,14325,117839,66591,22766,0.0146565,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,211,2000,2000,0,0,0,3212000,39,11636,91653,10161,1497,0.0046722,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,200,2000,2000,0,0,0,35655000,212,15155,370218,58830,52956,0.0221931,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,366,2000,2000,0,0,0,78000,5,1,2774,1396,506,0.0001679,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,368,2000,2000,0,0,0,199000,13,1,12096,3670,1421,0.0005003,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,355,2000,2000,0,0,0,343000,80,2002,30691,8225,2398,0.0018558,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,349,2000,2000,0,0,0,273000,9,519,5512,1986,258,0.0003652,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,600,2000,2000,0,0,0,1429000,198,5,18163,28351,12642,0.0038947,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,255,2000,2000,0,0,0,27924000,221,46376,472573,82220,25324,0.0262184,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,380,2000,2000,0,0,0,4610000,53,5227,57163,8910,7956,0.0039448,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,2,2000,2000,0,0,0,303136000,1366,101803,3283713,278357,75342,0.1428047,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,390,2000,2000,0,0,0,2395000,22,801,30636,5293,1129,0.0013977,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,235,2000,2000,0,0,0,2221000,45,1088,33124,9875,1516,0.0017832,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,212,2000,2000,0,0,0,129000,1,2571,2104,431,0,0.0005746,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,305,2000,2000,0,0,0,1612000,40,5707,37003,8211,2221,0.0025886,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,210,2000,2000,0,0,0,6027000,52,5666,171134,15786,4924,0.0055101,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,310,2000,2000,0,0,0,805000,44,1871,38267,10036,2947,0.0018293,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,20,2000,2000,0,0,0,8320000,59,16595,353644,31147,12178,0.0112719,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,205,2000,2000,0,0,0,629000,12,360,16207,3730,616,0.0006277,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,316,2000,2000,0,0,0,1148000,58,6216,59503,10244,2160,0.0030353,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,350,2000,2000,0,0,0,5528000,159,1088,64121,10645,2056,0.0037432,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,365,2000,2000,0,0,0,52000000,1004,59136,1056740,146934,66484,0.0515117,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,663,2000,2000,0,0,0,792000,104,30,6792,6669,2042,0.0014023,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,369,2000,2000,0,0,0,5100000,304,31767,200591,50456,18729,0.0148746,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,230,2000,2000,0,0,0,7063000,166,15874,176496,39630,12996,0.0100209,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,696,2000,2000,0,0,0,2997000,65,90,94332,2441,2380,0.002453,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,325,2000,2000,0,0,0,20488000,251,26759,277276,57298,13076,0.0171512,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,360,2000,2000,0,0,0,940000,207,4672,61546,22327,6942,0.0046057,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,373,2000,2000,0,0,0,830000,72,8,22550,7734,2392,0.0013958,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,385,2000,2000,0,0,0,2923000,27,679,46185,4465,997,0.0016587,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4186,2000,2000,3,4,43,43,38,1,375,2000,2000,0,0,0,1560000,32,4096,38875,5176,1426,0.0020681,345,2000,2000,1,2,0,1826000,98,696,24416,10640,2864,0.0020743,
4187,1998,1998,5,3,214,155,1,1,522,1998,1998,0,0,0,22000,8,0,109,623,383,0.0001215,531,1998,1998,1,2,0,297000,100,0,555,3577,449,0.0009845,
4188,1999,1999,6,1,1,1,1,1,530,1999,1999,1,2,0,444000,300,0,28051,61095,3421,0.0047372,501,1999,1999,0,0,0,327000,24,20,10254,29549,3086,0.001477,
4189,1998,1998,6,1,44,14,1,1,130,1998,1998,1,1,0,543000,58,46,14481,12175,5744,0.0016273,135,1998,1998,1,1,0,1009000,115,631,19624,24797,12036,0.0033009,
4190,1996,1996,5,3,30,1,1,2,652,1996,1996,0,0,0,2132000,320,70,23998,14619,5994,0.0041413,640,1996,1996,1,2,0,7674000,818,13624,100440,62697,23720,0.0160787,
4190,1996,1996,5,3,30,1,1,2,652,1996,1996,0,0,0,2132000,320,70,23998,14619,5994,0.0041413,2,1996,1996,0,0,0,277254000,1570,95535,3055692,265284,67433,0.138368,
4191,1996,1996,5,3,1,1,1,1,640,1996,1996,1,2,0,7674000,818,13624,100440,62697,23720,0.0160787,630,1996,1996,0,0,0,3442000,540,5415,161565,61128,25169,0.0121789,
4192,1996,1997,5,3,189,159,1,1,630,1996,1997,1,2,0,4068500,557.5,5868.5,163285.5,60911,25476,0.0124847,645,1996,1997,0,0,0,1263500,425,0,42383,20892,15677,0.00610595,
4193,1997,1998,5,3,293,293,1,1,350,1997,1998,1,1,2,5751500,204,1062.5,58025.5,10561,2061,0.00414135,640,1997,1998,1,1,2,8373500,804,14309.5,110845,64112,25832,0.0164821,
4196,1996,1996,5,3,1,1,1,1,40,1996,1996,1,2,0,715000,70,231,10289,11019,4270,0.0015958,2,1996,1996,0,0,0,277254000,1570,95535,3055692,265284,67433,0.138368,
4197,2000,2000,5,4,36,6,1,2,365,2000,2000,1,4,0,52000000,1004,59136,1056740,146934,66484,0.0515117,20,2000,2000,0,0,0,8320000,59,16595,353644,31147,12178,0.0112719,
4197,2000,2000,5,4,36,6,1,2,365,2000,2000,1,4,0,52000000,1004,59136,1056740,146934,66484,0.0515117,2,2000,2000,0,0,0,303136000,1366,101803,3283713,278357,75342,0.1428047,
4200,1999,1999,8,4,1,1,1,1,531,1999,1999,1,2,0,309000,215,0,573,3719,469,0.0018721,679,1999,1999,0,0,0,429000,69,0,6905,17488,2513,0.0014138,
4201,1999,2001,5,3,553,553,2,1,365,1999,2001,0,0,0,57494666.67,960.3333333,56538.66667,1054410,146702,66484,0.052184667,700,1999,2001,1,2,0,248333.3333,263.6666667,0,657,22241,3941,0.003133667,
4201,1999,2001,5,3,553,553,2,1,704,2000,2000,0,0,0,1750000,59,407,84048,24318,5282,0.0029561,700,1999,2001,1,2,0,248333.3333,263.6666667,0,657,22241,3941,0.003133667,
4203,1997,1998,8,3,414,385,1,1,670,1997,1998,1,1,0,19727000,185,2447.5,228767.5,19837.5,10559.5,0.0102507,679,1997,1998,0,0,0,398500,69,0,7410.5,16685.5,2333,0.001393,
4205,1997,1998,5,3,214,185,1,1,630,1997,1998,1,2,0,5287000,517.5,5962,177225.5,63226,26090.5,0.012672,645,1997,1998,0,0,0,1339000,410,0,42807.5,21488.5,16051.5,0.0060583,
4206,1996,1999,5,3,896,896,1,1,640,1996,1999,1,2,0,8534500,803.75,14139,108455.75,64116.75,24844,0.0163562,645,1996,1999,0,0,0,1363750,422.5,0,42671,21508.5,16056,0.006145075,
4208,1999,1999,5,3,33,3,1,1,640,1999,1999,1,2,0,9717000,789,14313,111693,65546,23992,0.0163819,645,1999,1999,0,0,0,1500000,420,0,42562,22450,16629,0.0061649,
4210,2000,2000,5,3,265,265,1,1,350,2000,2000,0,0,0,5528000,159,1088,64121,10645,2056,0.0037432,640,2000,2000,0,0,0,9994000,610,14325,117839,66591,22766,0.0146565,
4212,1999,2001,5,3,484,484,1,1,365,1999,2001,1,2,0,57494666.67,960.3333333,56538.66667,1054410,146702,66484,0.052184667,372,1999,2001,0,0,0,222000,19.33333333,7,2322,4786.666667,1590,0.000494533,
4213,2000,2000,7,2,85,85,1,1,2,2000,2000,1,2,0,303136000,1366,101803,3283713,278357,75342,0.1428047,365,2000,2000,0,0,0,52000000,1004,59136,1056740,146934,66484,0.0515117,
4214,2000,2000,7,1,41,41,1,1,411,2000,2000,1,2,0,4000,1,0,276,453,173,3.91E-05,368,2000,2000,0,0,0,199000,13,1,12096,3670,1421,0.0005003,
4215,1999,1999,5,3,4,4,1,1,690,1999,1999,0,0,0,3275000,21,0,88599,1897,310,0.0019384,645,1999,1999,0,0,0,1500000,420,0,42562,22450,16629,0.0061649,
4216,1997,1997,4,3,1,1,1,1,2,1997,1997,0,0,0,276324000,1530,98485,3114015,267901,68503,0.1395226,630,1997,1997,1,2,0,4695000,575,6322,165006,60694,25783,0.0127905,
4217,1998,1998,5,3,1,1,1,1,2,1998,1998,1,2,0,279702000,1510,98658,3126886,274028,69572,0.1416442,625,1998,1998,0,0,0,381000,105,0,15372,28292,6093,0.0024459,
4218,2000,2000,5,3,1,1,1,2,731,2000,2000,1,2,0,2091000,1055,300,29306,24039,8337,0.0103019,732,2000,2000,0,0,0,12749000,683,43107,306555,46844,27352,0.0234004,
4218,2000,2000,5,3,1,1,1,2,731,2000,2000,1,2,0,2091000,1055,300,29306,24039,8337,0.0103019,2,2000,2000,0,0,0,303136000,1366,101803,3283713,278357,75342,0.1428047,
4219,1994,1994,7,3,3,3,1,1,101,1994,1994,0,0,0,932000,75,3524,123285,21177,10115,0.0048683,100,1994,1994,0,0,0,1183000,146,694,42141,34520,15940,0.0048444,
4220,2000,2000,5,3,24,24,1,1,365,2000,2000,0,0,0,52000000,1004,59136,1056740,146934,66484,0.0515117,2,2000,2000,0,0,0,303136000,1366,101803,3283713,278357,75342,0.1428047,
4221,2000,2000,5,3,88,88,1,2,640,2000,2000,1,2,1,9994000,610,14325,117839,66591,22766,0.0146565,365,2000,2000,0,0,0,52000000,1004,59136,1056740,146934,66484,0.0515117,
4221,2000,2000,5,3,88,88,1,2,640,2000,2000,1,2,1,9994000,610,14325,117839,66591,22766,0.0146565,371,2000,2000,0,0,0,690000,41,0,2471,3520,1454,0.0007057,
4222,2000,2000,5,3,1,1,1,1,365,2000,2000,0,0,0,52000000,1004,59136,1056740,146934,66484,0.0515117,740,2000,2000,1,1,0,45316000,237,106444,698052,126714,76772,0.0498948,
4223,1999,2000,5,3,469,469,1,1,750,1999,2000,0,0,0,14330000,1301.5,25610,681804.5,1005859,164410,0.06831835,770,1999,2000,0,0,0,3022500,601,925,58821.5,154407,32699,0.0132722,
4224,1993,1993,5,3,1,1,1,1,640,1993,1993,1,2,0,7075000,686,9061,86315,59491,22526,0.0141269,345,1993,1993,0,0,0,-9,100,181,23418,10482,2809,0.0020328,
4225,1999,1999,5,3,4,4,1,1,731,1999,1999,1,2,0,2100000,1000,300,27413,23702,8241,0.0099196,740,1999,1999,0,0,0,40383000,240,94192,676487,126505,76536,0.048296,
4226,1997,1997,5,3,30,1,1,1,731,1997,1997,1,2,0,2273000,1100,600,85666,22837,8047,0.0112881,740,1997,1997,0,0,0,40891000,250,104545,684066,125638,75875,0.0511088,
4227,1998,1998,5,3,1,1,1,1,2,1998,1998,1,2,0,279702000,1510,98658,3126886,274028,69572,0.1416442,700,1998,1998,0,0,0,255000,-9,0,635,21354,3563,0.0011991,
4228,1998,1998,5,3,21,1,3,1,704,1998,1998,0,0,0,670000,33,351,82612,23574,5214,0.0026004,700,1998,1998,1,3,0,255000,-9,0,635,21354,3563,0.0011991,
4228,1998,1998,5,3,21,1,3,1,365,1998,1998,0,0,0,57107000,1000,43822,1011804,147434,66800,0.0512986,700,1998,1998,1,3,0,255000,-9,0,635,21354,3563,0.0011991,
4228,1998,1998,5,3,21,1,3,1,702,1998,1998,0,0,0,102000,7,0,2868,6015,879,0.0003617,700,1998,1998,1,3,0,255000,-9,0,635,21354,3563,0.0011991,
4229,2000,2001,5,3,185,185,1,1,339,2000,2001,0,0,0,109500,40.5,42.5,1258,3093.5,364.5,0.00047795,345,2000,2001,0,0,0,1217500,102,645.5,25711,10640,2670,0.0019879,
4230,1997,1997,5,3,3,3,1,1,344,1997,1997,0,0,0,1241000,58,69,14105,4498,1080,0.0011037,345,1997,1997,0,0,0,1489000,115,1025,29401,10597,4518,0.0024721,
4231,1996,1996,7,2,70,70,1,1,344,1996,1996,0,0,0,1308000,58,46,13552,4494,1097,0.0011031,346,1996,1996,0,0,0,255000,90,52,1692,4510,562,0.0009392,
4232,2000,2000,5,3,25,25,1,1,371,2000,2000,1,1,0,690000,41,0,2471,3520,1454,0.0007057,373,2000,2000,0,0,0,830000,72,8,22550,7734,2392,0.0013958,
4235,2001,2001,5,3,1,1,1,1,371,2001,2001,1,1,0,637000,42,0,2484,3214,1362,0.0006987,373,2001,2001,0,0,0,833000,72,8,23311,8111,2408,0.0014369,
4236,2001,2001,5,3,1,1,1,1,373,2001,2001,1,1,0,833000,72,8,23311,8111,2408,0.0014369,371,2001,2001,0,0,0,637000,42,0,2484,3214,1362,0.0006987,
4237,1994,1994,8,3,1,1,1,1,570,1994,1994,0,0,0,32000,2,0,487,1977,157,0.0001041,560,1994,1994,0,0,0,4071000,75,8525,194325,40436,10938,0.0082131,
4238,2001,2001,5,3,6,6,1,1,385,2001,2001,1,2,0,2967000,27,640,47992,4514,1005,0.0016667,365,2001,2001,0,0,0,63684000,977,58970,1072009,145976,66734,0.0535273,
4239,2001,2001,5,3,57,57,1,1,365,2001,2001,0,0,0,63684000,977,58970,1072009,145976,66734,0.0535273,740,2001,2001,0,0,0,39513000,240,102866,685131,127149,72384,0.0470631,
4240,2001,2001,5,3,32,3,1,1,370,2001,2001,1,2,0,1960000,83,1486,47769,9971,4528,0.0025387,368,2001,2001,0,0,0,211000,12,1,14782,3481,1367,0.0005145,
4242,2001,2005,5,3,1490,1490,1,1,365,2001,2005,1,2,0,51990400,992.4,62385.2,1112469,144928.2,53994.4,0.04826982,372,2001,2005,0,0,0,308800,15.8,1.4,3224.4,4512.6,1184.2,0.0004491,
4243,2000,2000,5,3,1,1,1,1,986,2000,2000,0,0,0,0,0,0,15,19,0,6.90E-07,840,2000,2000,1,2,0,1357000,106,426,38029,75967,21774,0.0055826,
4244,1997,1997,5,3,24,1,1,1,540,1997,1997,1,3,0,764000,95,9,8165,11569,2260,0.0015193,490,1997,1997,0,0,0,308000,30,30,20155,48040,10973,0.0029802,
4245,1997,1997,5,3,1,1,1,1,490,1997,1997,0,0,0,308000,30,30,20155,48040,10973,0.0029802,484,1997,1997,0,0,0,74000,10,0,1775,2745,1594,0.0003458,
4246,1997,1997,1,3,5,5,1,1,540,1997,1997,1,3,0,764000,95,9,8165,11569,2260,0.0015193,484,1997,1997,0,0,0,74000,10,0,1775,2745,1594,0.0003458,
4248,1998,1999,5,3,215,186,1,1,625,1998,1999,0,0,0,402500,105,0,15199,28587.5,6244,0.00244925,500,1998,1999,0,0,0,214500,50,30,10706,20848.5,1147,0.00125185,
4249,1997,1997,5,3,13,1,1,1,501,1997,1997,0,0,0,269000,24,20,9672,33144,2772,0.0015721,500,1997,1997,0,0,0,166000,50,30,10558,20438,1072,0.0012284,
4250,1998,1998,5,3,199,199,1,1,471,1998,1998,1,1,0,149000,15,0,8311,14305,2410,0.0008761,475,1998,1998,1,1,0,2143000,76,15,70293,106409,20301,0.006782,
4251,1997,1998,1,2,288,288,3,1,438,1997,1998,1,3,0,55000,12,0,2598,7475.5,834,0.0004259,451,1997,1998,0,0,0,38500,4.5,0,1581.5,4498,660,0.000252,
4251,1997,1998,1,2,288,288,3,1,452,1997,1998,1,3,0,135500,7,25,8782.5,18750,2979.5,0.0010088,451,1997,1998,0,0,0,38500,4.5,0,1581.5,4498,660,0.000252,
4251,1997,1998,1,2,288,288,3,1,475,1997,1998,1,3,0,2054000,76,15,73160,112389,19828.5,0.0069654,451,1997,1998,0,0,0,38500,4.5,0,1581.5,4498,660,0.000252,
4252,1999,1999,5,1,5,5,1,1,500,1999,1999,1,2,1,199000,50,30,10779,21143,1172,0.0012518,517,1999,1999,1,2,1,135000,40,0,2364,7235,326,0.0005941,
4253,2000,2000,5,1,38,38,1,1,500,2000,2000,1,2,1,135000,50,30,10928,21778,1222,0.0012449,517,2000,2000,1,2,1,98000,70,0,1586,7733,350,0.0008185,
4254,1998,1998,8,4,91,33,1,1,2,1998,1998,0,0,0,279702000,1510,98658,3126886,274028,69572,0.1416442,450,1998,1998,0,0,0,46000,-9,0,1202,2666,580,0.0001844,
4255,1998,1998,8,3,28,1,1,1,475,1998,1998,0,0,0,2143000,76,15,70293,106409,20301,0.006782,450,1998,1998,0,0,0,46000,-9,0,1202,2666,580,0.0001844,
