dispnum3,styear,endyear,outcome,settle,hiact,maxdur,mindur,numa,numb,conttype,a_ccode,a_styear,a_endyear,a_revstate,a_revtype1,a_revtype2,a_milex,a_milper,a_irst,a_pec,a_tpop,a_upop,a_cinc,b_ccode,b_styear,b_endyear,b_revstate,b_revtype1,b_revtype2,b_milex,b_milper,b_irst,b_pec,b_tpop,b_upop,b_cinc
4144,1997,1997,5,3,16,160,160,1,1,1,130,1997,1997,1,1,0,692000.0,58.0,44.0,13758.0,11937.0,5370.0,0.0016153,135,1997,1997,1,1,0,1276000.0,115.0,607.0,16642.0,24371.0,11882.0,0.0033081
4150,1997,1997,5,3,12,26,1,1,1,1,80,1997,1997,1,1,0,16000.0,1.0,0.0,176.0,230.0,0.0,1.94e-05,90,1997,1997,1,1,0,182000.0,30.0,60.0,7119.0,10517.0,1022.0,0.0007591
4154,1997,1997,5,3,16,58,29,1,1,3,101,1997,1997,1,2,0,1540000.0,75.0,3987.0,135477.0,22777.0,12126.0,0.0051361,52,1997,1997,1,2,0,40000.0,2.0,736.0,18321.0,1307.0,0.0,0.0004285
4171,1997,1997,5,3,16,235,205,1,1,1,93,1997,1997,1,2,0,36000.0,14.0,0.0,3221.0,4351.0,1093.0,0.0003817,91,1997,1997,1,2,0,101000.0,10.0,8.0,3223.0,6338.0,1454.0,0.000459
4172,1997,1997,6,1,16,1,1,1,1,1,101,1997,1997,1,2,0,1540000.0,75.0,3987.0,135477.0,22777.0,12126.0,0.0051361,100,1997,1997,0,0,0,2542000.0,149.0,734.0,46268.0,36162.0,18349.0,0.0051675
4183,1997,1997,7,2,15,4,4,1,1,1,20,1997,1997,1,2,0,7801000.0,61.0,15553.0,329246.0,30004.0,11751.0,0.0111651,2,1997,1997,0,0,0,276324000.0,1530.0,98485.0,3114015.0,267901.0,68503.0,0.1395226
4226,1997,1997,5,3,7,30,1,1,1,5,731,1997,1997,1,2,0,2273000.0,1100.0,600.0,85666.0,22837.0,8047.0,0.0112881,740,1997,1997,0,0,0,40891000.0,250.0,104545.0,684066.0,125638.0,75875.0,0.0511088
4244,1997,1997,5,3,11,24,1,1,1,1,540,1997,1997,1,3,0,764000.0,95.0,9.0,8165.0,11569.0,2260.0,0.0015193,490,1997,1997,0,0,0,308000.0,30.0,30.0,20155.0,48040.0,10973.0,0.0029802
4246,1997,1997,1,3,17,5,5,1,1,1,540,1997,1997,1,3,0,764000.0,95.0,9.0,8165.0,11569.0,2260.0,0.0015193,484,1997,1997,0,0,0,74000.0,10.0,0.0,1775.0,2745.0,1594.0,0.0003458
4315,1997,1997,5,3,11,12,1,1,1,1,652,1997,1997,1,2,0,2217000.0,320.0,70.0,26739.0,14951.0,6659.0,0.0042635,640,1997,1997,0,0,0,7792000.0,820.0,14475.0,108035.0,63745.0,26445.0,0.0164498
4323,1997,1997,5,3,12,18,18,1,1,2,640,1997,1997,1,2,1,7792000.0,820.0,14475.0,108035.0,63745.0,26445.0,0.0164498,350,1997,1997,1,2,1,5552000.0,206.0,1016.0,56832.0,10522.0,2062.0,0.0040643
4323,1997,1997,5,3,12,18,18,1,1,1,640,1997,1997,1,2,1,7792000.0,820.0,14475.0,108035.0,63745.0,26445.0,0.0164498,350,1997,1997,1,2,1,5552000.0,206.0,1016.0,56832.0,10522.0,2062.0,0.0040643
4337,1997,1997,8,4,11,12,1,1,1,1,630,1997,1997,1,2,0,4695000.0,575.0,6322.0,165006.0,60694.0,25783.0,0.0127905,640,1997,1997,0,0,0,7792000.0,820.0,14475.0,108035.0,63745.0,26445.0,0.0164498
4117,1997,1998,5,3,12,181,181,1,1,1,571,1997,1998,1,1,0,250999.99999999994,8.0,0.0,1286.0,1551.4999999999993,265.50000000000006,0.00019730000000000003,565,1997,1998,0,0,0,91499.999999999956,5.4999999999999973,0.0,370.50000000000006,1636.5000000000002,149.5,0.00012565
4174,1997,1997,5,3,15,185,185,1,1,2,2,1997,1997,1,2,1,276324000.0,1530.0,98485.0,3114015.0,267901.0,68503.0,0.1395226,365,1997,1998,0,0,0,60553500.000000007,1150.0,46161.999999999993,1026440.0000000001,147269.5,67082.500000000029,0.05364614999999999
4193,1997,1998,5,3,17,293,293,1,1,2,350,1997,1998,1,1,2,5751499.9999999972,204.0,1062.4999999999998,58025.5,10560.999999999998,2060.9999999999991,0.00414135,640,1997,1998,1,1,2,8373499.9999999981,803.99999999999989,14309.5,110845.00000000001,64112.000000000015,25831.999999999993,0.016482100000000003
4193,1997,1998,5,3,17,293,293,1,1,1,350,1997,1998,1,1,2,5751499.9999999972,204.0,1062.4999999999998,58025.5,10560.999999999998,2060.9999999999991,0.00414135,640,1997,1998,1,1,2,8373499.9999999981,803.99999999999989,14309.5,110845.00000000001,64112.000000000015,25831.999999999993,0.016482100000000003
4203,1997,1998,8,3,17,414,385,1,1,1,670,1997,1998,1,1,0,19727000.000000011,185.0,2447.5,228767.5,19837.500000000018,10559.500000000002,0.010250700000000001,679,1997,1998,0,0,0,398500.00000000041,69.0,0.0,7410.5,16685.5,2332.9999999999986,0.0013929999999999997
4205,1997,1998,5,3,16,214,185,1,1,1,630,1997,1998,1,2,0,5286999.9999999991,517.49999999999989,5962.0,177225.5,63225.999999999985,26090.499999999996,0.012671999999999991,645,1997,1998,0,0,0,1339000.0000000005,410.00000000000006,0.0,42807.500000000029,21488.500000000007,16051.5,0.0060582999999999982
4251,1997,1998,1,2,17,288,288,3,1,0,475,1997,1998,1,3,0,2054000.0,76.0,15.0,73160.000000000044,112389.0,19828.5,0.0069653999999999983,451,1997,1998,0,0,0,38499.999999999993,4.5000000000000009,0.0,1581.5000000000002,4498.0000000000009,660.00000000000034,0.00025200000000000011
4251,1997,1998,1,2,17,288,288,3,1,1,438,1997,1998,1,3,0,54999.999999999993,12.0,0.0,2597.9999999999991,7475.5000000000027,834.0,0.00042590000000000005,451,1997,1998,0,0,0,38500.000000000007,4.4999999999999973,0.0,1581.4999999999995,4497.9999999999991,659.99999999999977,0.00025199999999999995
4251,1997,1998,1,2,17,288,288,3,1,0,452,1997,1998,1,3,0,135500.0,7.0,25.0,8782.5,18749.999999999993,2979.5000000000009,0.0010088000000000005,451,1997,1998,0,0,0,38500.000000000007,4.4999999999999964,0.0,1581.5000000000002,4497.9999999999945,660.00000000000023,0.00025199999999999989
4189,1998,1998,6,1,14,44,14,1,1,1,130,1998,1998,1,1,0,543000.0,58.0,46.0,14481.0,12175.0,5744.0,0.0016273,135,1998,1998,1,1,0,1009000.0,115.0,631.0,19624.0,24797.0,12036.0,0.0033009
4217,1998,1998,5,3,16,1,1,1,1,0,2,1998,1998,1,2,0,279702000.0,1510.0,98658.0,3126886.0,274028.0,69572.0,0.1416442,625,1998,1998,0,0,0,381000.0,105.0,0.0,15372.0,28292.0,6093.0,0.0024459
4227,1998,1998,5,3,16,1,1,1,1,0,2,1998,1998,1,2,0,279702000.0,1510.0,98658.0,3126886.0,274028.0,69572.0,0.1416442,700,1998,1998,0,0,0,255000.0,-9.0,0.0,635.0,21354.0,3563.0,0.0011991
4250,1998,1998,5,3,17,199,199,1,1,1,471,1998,1998,1,1,0,149000.0,15.0,0.0,8311.0,14305.0,2410.0,0.0008761,475,1998,1998,1,1,0,2143000.0,76.0,15.0,70293.0,106409.0,20301.0,0.006782
4291,1998,1998,1,1,7,50,50,1,1,1,640,1998,1998,1,2,0,8955000.0,788.0,14144.0,113655.0,64479.0,25219.0,0.0165144,652,1998,1998,0,0,0,986000.0,315.0,70.0,28901.0,15333.0,7325.0,0.00412
4321,1998,1998,7,4,15,6,6,1,1,4,385,1998,1998,1,2,0,3391000.0,33.0,637.0,45588.0,4419.0,982.0,0.0018456,365,1998,1998,0,0,0,57107000.0,1000.0,43822.0,1011804.0,147434.0,66800.0,0.0512986
4321,1998,1998,7,4,15,6,6,1,1,1,385,1998,1998,1,2,0,3391000.0,33.0,637.0,45588.0,4419.0,982.0,0.0018456,365,1998,1998,0,0,0,57107000.0,1000.0,43822.0,1011804.0,147434.0,66800.0,0.0512986
4328,1998,1998,5,3,7,30,1,1,1,1,816,1998,1998,1,1,0,943000.0,640.0,306.0,32353.0,77562.0,9618.0,0.0086886,710,1998,1998,0,0,0,38191000.0,2600.0,114588.0,1732871.0,1255698.0,485296.0,0.154259
4111,1998,1999,5,3,11,185,185,1,1,1,365,1998,1999,1,2,0,56953499.999999993,950.0,47666.0,1023142.4999999998,147315.00000000003,66517.000000000044,0.05140680000000003,367,1998,1999,0,0,0,48999.999999999993,5.0,477.00000000000011,3974.0,2406.4999999999995,912.0,0.0003483999999999999
4175,1998,1999,5,3,17,596,596,1,1,1,371,1998,1999,1,1,0,155000.0,50.0,0.0,2455.0000000000009,3530.5000000000005,1591.0,0.00069269999999999944,373,1998,1999,0,0,0,200000.00000000003,72.500000000000028,8.0,22788.500000000011,7682.9999999999991,2352.0000000000005,0.00130135
4128,1998,2000,6,1,15,578,520,1,1,5,840,1998,2000,1,1,0,1501666.6666666665,106.33333333333331,611.99999999999989,37389.666666666708,74454.999999999985,20519.333333333336,0.0056163666666666692,710,1998,2000,1,1,0,40026666.666666679,2603.3333333333326,121925.99999999999,1804603.6666666663,1266698.0,536874.33333333326,0.15809380000000003
4128,1998,2000,6,1,15,578,520,1,1,4,840,1998,2000,1,1,0,1501666.6666666665,106.33333333333331,611.99999999999989,37389.666666666708,74454.999999999985,20519.333333333336,0.0056163666666666692,710,1998,2000,1,1,0,40026666.666666679,2603.3333333333326,121925.99999999999,1804603.6666666663,1266698.0,536874.33333333326,0.15809380000000003
4258,1998,2000,6,1,20,971,941,1,1,1,531,1998,2000,1,1,0,267333.33333333337,171.66666666666669,0.0,570.66666666666629,3715.3333333333344,472.33333333333343,0.0015295333333333332,530,1998,2000,0,0,0,500333.33333333331,284.0,0.0,28079.333333333332,61102.999999999985,3433.666666666667,0.0046251333333333323
4125,1999,1999,5,3,7,33,33,1,2,1,732,1999,1999,1,2,0,12088000.0,665.0,41042.0,280281.0,46480.0,28681.0,0.0233995,731,1999,1999,0,0,0,2100000.0,1000.0,300.0,27413.0,23702.0,8241.0,0.0099196
4125,1999,1999,5,3,7,33,33,1,2,0,2,1999,1999,1,2,0,292147000.0,1490.0,97427.0,3161089.0,276218.0,70642.0,0.1426249,731,1999,1999,0,0,0,2100000.0,1000.0,300.0,27413.0,23702.0,8241.0,0.0099196
4133,1999,1999,5,3,12,56,56,1,1,1,640,1999,1999,1,1,0,9717000.0,789.0,14313.0,111693.0,65546.0,23992.0,0.0163819,350,1999,1999,1,1,0,5206000.0,204.0,951.0,56463.0,10626.0,2058.0,0.0039753
4133,1999,1999,5,3,12,56,56,1,1,2,640,1999,1999,1,1,0,9717000.0,789.0,14313.0,111693.0,65546.0,23992.0,0.0163819,350,1999,1999,1,1,0,5206000.0,204.0,951.0,56463.0,10626.0,2058.0,0.0039753
4155,1999,1999,5,3,15,24,1,1,1,3,101,1999,1999,1,2,0,1328000.0,75.0,3261.0,160543.0,23706.0,11405.0,0.0050862,52,1999,1999,0,0,0,40000.0,2.0,729.0,25029.0,1289.0,0.0,0.0005026
4161,1999,1999,5,3,16,1,1,1,1,1,630,1999,1999,1,3,0,5711000.0,460.0,6070.0,237943.0,66796.0,27012.0,0.0130514,700,1999,1999,0,0,0,250000.0,400.0,0.0,643.0,21923.0,3724.0,0.0040874
4177,1999,1999,5,3,14,3,1,1,1,1,704,1999,1999,1,4,0,1230000.0,33.0,344.0,81983.0,23942.0,5243.0,0.0026678,703,1999,1999,0,0,0,35000.0,12.0,0.0,3564.0,4669.0,835.0,0.0003464
4179,1999,1999,5,3,16,50,50,1,1,1,704,1999,1999,1,4,0,1230000.0,33.0,344.0,81983.0,23942.0,5243.0,0.0026678,702,1999,1999,0,0,0,92000.0,7.0,0.0,2968.0,6104.0,890.0,0.0003576
4180,1999,1999,5,3,7,63,63,1,1,5,710,1999,1999,1,1,0,39889000.0,2400.0,123954.0,1808845.0,1266838.0,536874.0,0.1576226,740,1999,1999,0,0,0,40383000.0,240.0,94192.0,676487.0,126505.0,76536.0,0.048296
4180,1999,1999,5,3,7,63,63,1,1,4,710,1999,1999,1,1,0,39889000.0,2400.0,123954.0,1808845.0,1266838.0,536874.0,0.1576226,740,1999,1999,0,0,0,40383000.0,240.0,94192.0,676487.0,126505.0,76536.0,0.048296
4188,1999,1999,6,1,17,1,1,1,1,1,530,1999,1999,1,2,0,444000.0,300.0,0.0,28051.0,61095.0,3421.0,0.0047372,501,1999,1999,0,0,0,327000.0,24.0,20.0,10254.0,29549.0,3086.0,0.001477
4200,1999,1999,8,4,15,1,1,1,1,2,531,1999,1999,1,2,0,309000.0,215.0,0.0,573.0,3719.0,469.0,0.0018721,679,1999,1999,0,0,0,429000.0,69.0,0.0,6905.0,17488.0,2513.0,0.0014138
4208,1999,1999,5,3,14,33,3,1,1,1,640,1999,1999,1,2,0,9717000.0,789.0,14313.0,111693.0,65546.0,23992.0,0.0163819,645,1999,1999,0,0,0,1500000.0,420.0,0.0,42562.0,22450.0,16629.0,0.0061649
4225,1999,1999,5,3,12,4,4,1,1,5,731,1999,1999,1,2,0,2100000.0,1000.0,300.0,27413.0,23702.0,8241.0,0.0099196,740,1999,1999,0,0,0,40383000.0,240.0,94192.0,676487.0,126505.0,76536.0,0.048296
4252,1999,1999,5,1,17,5,5,1,1,1,500,1999,1999,1,2,1,199000.0,50.0,30.0,10779.0,21143.0,1172.0,0.0012518,517,1999,1999,1,2,1,135000.0,40.0,0.0,2364.0,7235.0,326.0,0.0005941
4256,1999,1999,8,3,11,206,176,2,1,0,475,1999,1999,1,2,0,2237000.0,77.0,15.0,72235.0,108945.0,21291.0,0.0068512,450,1999,1999,0,0,0,25000.0,5.0,0.0,1334.0,2930.0,629.0,0.0001976
4256,1999,1999,8,3,11,206,176,2,1,1,451,1999,1999,1,2,0,11000.0,3.0,0.0,1641.0,4717.0,695.0,0.0002386,450,1999,1999,0,0,0,25000.0,5.0,0.0,1334.0,2930.0,629.0,0.0001976
4260,1999,1999,5,3,12,7,7,1,1,1,101,1999,1999,1,1,0,1328000.0,75.0,3261.0,160543.0,23706.0,11405.0,0.0050862,110,1999,1999,0,0,0,7000.0,2.0,0.0,442.0,855.0,118.0,5.64e-05
4274,1999,1999,5,3,7,1,1,1,1,1,645,1999,1999,1,1,0,1500000.0,420.0,0.0,42562.0,22450.0,16629.0,0.0061649,690,1999,1999,0,0,0,3275000.0,21.0,0.0,88599.0,1897.0,310.0,0.0019384
4289,1999,1999,5,3,16,1,1,1,1,1,640,1999,1999,1,2,0,9717000.0,789.0,14313.0,111693.0,65546.0,23992.0,0.0163819,630,1999,1999,0,0,0,5711000.0,460.0,6070.0,237943.0,66796.0,27012.0,0.0130514
4292,1999,1999,5,3,16,1,1,1,1,1,630,1999,1999,1,2,0,5711000.0,460.0,6070.0,237943.0,66796.0,27012.0,0.0130514,645,1999,1999,0,0,0,1500000.0,420.0,0.0,42562.0,22450.0,16629.0,0.0061649
4302,1999,1999,6,1,8,36,36,1,1,1,438,1999,1999,1,2,0,60000.0,12.0,0.0,3730.0,7360.0,881.0,0.0004326,450,1999,1999,1,2,0,25000.0,5.0,0.0,1334.0,2930.0,629.0,0.0001976
4322,1999,1999,5,3,8,4,4,1,1,5,740,1999,1999,1,2,0,40383000.0,240.0,94192.0,676487.0,126505.0,76536.0,0.048296,731,1999,1999,0,0,0,2100000.0,1000.0,300.0,27413.0,23702.0,8241.0,0.0099196
4330,1999,1999,5,3,16,1,1,1,1,0,816,1999,1999,1,1,0,890000.0,485.0,308.0,33041.0,78705.0,9913.0,0.0074544,840,1999,1999,1,1,0,1627000.0,107.0,530.0,37215.0,74454.0,20519.0,0.0056308
4334,1999,1999,3,4,8,1,1,1,1,0,200,1999,1999,1,2,0,36368000.0,218.0,16298.0,360862.0,58744.0,52666.0,0.0231577,365,1999,1999,0,0,0,56800000.0,900.0,51510.0,1034481.0,147196.0,66234.0,0.051515
4338,1999,1999,7,4,15,12,12,1,1,1,373,1999,1999,1,2,0,203000.0,75.0,8.0,22091.0,7697.0,2376.0,0.0013057,365,1999,1999,0,0,0,56800000.0,900.0,51510.0,1034481.0,147196.0,66234.0,0.051515
4342,1999,1999,5,4,8,12,12,1,13,0,365,1999,1999,1,2,0,56800000.0,900.0,51510.0,1034481.0,147196.0,66234.0,0.051515,211,1999,1999,0,0,0,3442000.0,42.0,10931.0,87783.0,10152.0,1495.0,0.0047708
4342,1999,1999,5,4,8,12,12,1,13,1,365,1999,1999,1,2,0,56800000.0,900.0,51510.0,1034481.0,147196.0,66234.0,0.051515,385,1999,1999,0,0,0,3241000.0,33.0,610.0,46950.0,4442.0,990.0,0.001804
4342,1999,1999,5,4,8,12,12,1,13,4,365,1999,1999,1,2,0,56800000.0,900.0,51510.0,1034481.0,147196.0,66234.0,0.051515,385,1999,1999,0,0,0,3241000.0,33.0,610.0,46950.0,4442.0,990.0,0.001804
4342,1999,1999,5,4,8,12,12,1,13,5,365,1999,1999,1,2,0,56800000.0,900.0,51510.0,1034481.0,147196.0,66234.0,0.051515,255,1999,1999,0,0,0,31182000.0,331.0,42062.0,464418.0,82178.0,25304.0,0.0277775
4342,1999,1999,5,4,8,12,12,1,13,1,365,1999,1999,1,2,0,56800000.0,900.0,51510.0,1034481.0,147196.0,66234.0,0.051515,255,1999,1999,0,0,0,31182000.0,331.0,42062.0,464418.0,82178.0,25304.0,0.0277775
4342,1999,1999,5,4,8,12,12,1,13,0,365,1999,1999,1,2,0,56800000.0,900.0,51510.0,1034481.0,147196.0,66234.0,0.051515,235,1999,1999,0,0,0,2302000.0,71.0,1044.0,34541.0,9873.0,1426.0,0.002043
4342,1999,1999,5,4,8,12,12,1,13,0,365,1999,1999,1,2,0,56800000.0,900.0,51510.0,1034481.0,147196.0,66234.0,0.051515,230,1999,1999,0,0,0,7227000.0,155.0,14882.0,172084.0,39634.0,13366.0,0.0101219
4342,1999,1999,5,4,8,12,12,1,13,2,365,1999,1999,1,2,0,56800000.0,900.0,51510.0,1034481.0,147196.0,66234.0,0.051515,2,1999,1999,0,0,0,292147000.0,1490.0,97427.0,3161089.0,276218.0,70642.0,0.1426249
4342,1999,1999,5,4,8,12,12,1,13,5,365,1999,1999,1,2,0,56800000.0,900.0,51510.0,1034481.0,147196.0,66234.0,0.051515,640,1999,1999,0,0,0,9717000.0,789.0,14313.0,111693.0,65546.0,23992.0,0.0163819
4342,1999,1999,5,4,8,12,12,1,13,1,365,1999,1999,1,2,0,56800000.0,900.0,51510.0,1034481.0,147196.0,66234.0,0.051515,640,1999,1999,0,0,0,9717000.0,789.0,14313.0,111693.0,65546.0,23992.0,0.0163819
